artist_id	name	followers	popularity	genres	image_url
7Gh6fW49xfXLP8DTWaLVJP	Kyary Pamyu Pamyu	298224	54	['j-idol', 'japanese electropop']	https://i.scdn.co/image/07c2cc76ad4e7c086f651d5d5f9de6a002162a53
41X1TR6hrK8Q2ZCpp2EqCz	bbno$	512007	82	['canadian hip hop', 'dark trap', 'pop rap', 'vapor trap']	https://i.scdn.co/image/a84b5c64405a28e3102c4b98397be9ad403e2c49
2QgdUzpKFNxey5IuwvsGBL	Fujifabric	169246	51	['j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock']	https://i.scdn.co/image/146ed8d0a76767ac98b1e776ac29181d3e23b5bb
597XBqZtaiZC7laCNx3nVz	Yasmin Santos	730831	69	['sertanejo pop', 'sertanejo universitario']	https://i.scdn.co/image/b03530f5d255f614cc0d16b8d0141b37d3ece66f
3wjHre7Ny1iXkW5XNgzX8s	MIMI	494	4	[]	https://i.scdn.co/image/f1d06e7957d3c0ef3eeb5c2612b6cfa8cb97f158
47rT8CoKTbr0S945AGgATQ	DigDat	101581	67	['uk hip hop']	https://i.scdn.co/image/1d5848f69300026850bf3e519589a21d69205897
3Mn6d673ieRza7uw6zY2Zv	Hava	71021	60	['german hip hop']	https://i.scdn.co/image/9b0b69e0cf318e17a0404e6124d62bb7f4c49bce
2gsggkzM5R49q6jpPvazou	Jessie J	7334330	75	['dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop', 'viral pop']	https://i.scdn.co/image/3e15d9e5fcce7712caa3ca96f4b473595184b846
3rQ41v2y1so8hI6leiz4Wc	Bakyl	11	0	[]	
6oMuImdp5ZcFhWP0ESe6mG	Migos	10308083	83	['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']	https://i.scdn.co/image/32aabfa226518266c1af603267e4405edd8c9c2d
0cmSPg2VT43juuvNRLs535	Snipe	26445	51	['german hip hop']	https://i.scdn.co/image/0179cd599f1157e0a9779b85833139bf076b2272
6AJmRCudRuw3WQ2MOOTSAE	Boozoo	55	24	[]	https://i.scdn.co/image/ab67616d0000b27343134c5b6e9e89ce22ac9b68
6USv9qhCn6zfxlBQIYJ9qs	Dominic Fike	282851	76	['alternative pop rock', 'pop']	https://i.scdn.co/image/2303aa760ec7107cdbf70c5221fd0f50d625d69a
2g6fa86fL6oLcoDqanBbuR	Delta Goodrem	141370	54	['australian pop', 'dance pop', 'europop']	https://i.scdn.co/image/48ba49ddd4b25142292686bb5039b24eac3d543f
2kuTXO1yl1horIqmc9JQnI	Quan'ta	209	50	[]	https://i.scdn.co/image/58acd16b54955ef0afdc6ee59638ac055b1b99f3
28ie4NNTa2VW2QV4Zray8M	Mc Poze do Rodo	142154	65	['funk carioca', 'funk ostentacao']	https://i.scdn.co/image/e8d7871a6873d26ac43a1d969e53838e754e5a8a
10n5lhNDoSMUHWLlnST1yw	Slade	159658	53	['album rock', 'blues rock', 'glam rock', 'hard rock', 'rock']	https://i.scdn.co/image/bfb524af354a6542bd2c5f56070806186636b8dc
3pTE9iaJTkWns3mxpNQlJV	Bombay Bicycle Club	700091	67	['alternative dance', 'british indie rock', 'chamber pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']	https://i.scdn.co/image/27d64971695c2d0535197e65d47b5fbcd6b610a8
6Xgp2XMz1fhVYe7i6yNAax	Trippie Redd	4543729	89	['melodic rap', 'rap', 'trap']	https://i.scdn.co/image/955a9b53451b9c97a6571202eccfe0b2b94a9e50
2jPZMiD3iOuqGD9VLVapNv	Tommy	5656	46	['german hip hop']	https://i.scdn.co/image/35dde5c32dd938d582df676a2332d40ae9c6c0f9
2E1NFr5AeEGUJkLUUsWCAO	OFFAIAH	21493	55	['deep groove house', 'deep house', 'disco house', 'edm', 'house']	https://i.scdn.co/image/f01aea983602a6d03aadfb7b9661ca90877016c3
3xDVmZmDpaF1uuez2N7mKl	Tim Bendzko	423160	61	['german pop', 'german rock']	https://i.scdn.co/image/7aa32f3a9b5dbf74dbf1fcd151d0eafea86770aa
1cFrkBniD1fh6m5UHmmOBC	MC Doni	43090	52	[]	https://i.scdn.co/image/ab67616d0000b273c8e90ba3bcbc793c9ea40f68
3hBQ4zniNdQf1cqqo6hzuW	Salmo	1747107	75	['italian hip hop', 'italian underground hip hop', 'rap sardegna']	https://i.scdn.co/image/bcaf8db7c4b7716019dd4b748ff31b96e6abd81a
40NRiKuuhj1pgGYppptlBO	Not3s	325074	69	['swedish gangsta rap', 'uk hip hop']	https://i.scdn.co/image/f87659b7ee4b7f8ec5b98d09ff6c02579a65bca3
6a9WLQ5NsIV7U2qB16uFWD	Ana Gabriela	155613	64	['nova mpb']	https://i.scdn.co/image/08d12628db9c7891816b6c500109d125fcd9e183
6vPXtLmNd3mW0dd1Rb9eQ9	Don Patricio	319041	73	['trap espanol']	https://i.scdn.co/image/1ffb579b5749d7398e09ed9124c88f40cfdfb7cf
0tRCsJGmx8qDyhNczGCsE9	Brvbus	1141	23	[]	https://i.scdn.co/image/ab67616d0000b27379454f8fbd99b4e4930ece71
0vaKiuLwFJLVU664A8GTjE	Jace	4954	61	[]	https://i.scdn.co/image/7641778b2d39432646abaf440763041c13be68b7
6cNWiizYLCClZdnIvqU968	AriBeatz	6760	55	['german hip hop']	https://i.scdn.co/image/7fe0d678db2429ceff41029b5ec078b2517e798f
71hQB5jxdNiHk5gzZRhicQ	Sonoko Inoue	166089	58	['anime rock', 'j-pop', 'japanese singer-songwriter']	https://i.scdn.co/image/49bcaefee17ae5c44bedc3f2f9cd66d151d49744
03IJEZ6IynYczgge2uC4YD	Mark Linett	41	37	[]	
4MCBfE4596Uoi2O4DtmEMz	Juice WRLD	9050247	95	['chicago rap', 'melodic rap']	https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7
0EmeFodog0BfCgMzAIvKQp	Shakira	18641135	86	['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']	https://i.scdn.co/image/234f86923486e8ba3860def8518c01d5054aac1f
2PzqiEyRzlQW0ZAVr1cuQM	Laruzo	34126	52	['deep german hip hop', 'german hip hop']	https://i.scdn.co/image/cbdec540edfd1e3e18117342462ace308d6cb1f5
2IDLDx25HU1nQMKde4n61a	Rich Brian	1442417	75	['indonesian hip hop']	https://i.scdn.co/image/21fd020702814141806d6ef2548a51fde7a5d256
7Kk52c4QPzzgXzsrce4rSF	Fatal	4700	44	['german underground rap']	https://i.scdn.co/image/ab67616d0000b2733e8ca85039ae27a4ca6b9d5f
2PUFM2gNHDytcWNwsJkpN3	DJ Anderson França	6068	53	['funk carioca']	https://i.scdn.co/image/7a29439dfcedf8bb8ac8ed52f25a49f6e35c24bd
22jNvLBrXGKr4CcV2tw8Ag	Jonas Esticado	761391	63	['forro', 'sertanejo pop']	https://i.scdn.co/image/8ce06fe37e56641b2c8948153b868f5a2cd0e220
6icQOAFXDZKsumw3YXyusw	Lil Yachty	6140077	83	['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']	https://i.scdn.co/image/3d778ad69828b36218507721f3dc24e58cc2c8ee
7MDXSvabwm6zL7mUXKqH6L	Nakk Mendosa	7620	30	['french hip hop']	https://i.scdn.co/image/ab67616d0000b273dac09601fb39e994b222e4c9
2p1fiYHYiXz9qi0JJyxBzN	Skepta	738585	78	['birmingham grime', 'grime', 'instrumental grime', 'rap']	https://i.scdn.co/image/c2fc72a70dcc094844aaf02ad945fbbd0aeab777
5pDjmC5mRl7vDJhsjVwNfk	Freya Ridings	217296	72	['pop', 'uk pop']	https://i.scdn.co/image/de8da6dcc113c2256714ee72646898e025f7662f
5ZHFfmxPiRYohYVeUnOogj	Ducon	22859	62	[]	https://i.scdn.co/image/6a0051e62158d14b96d89e4f0d3a24ceb5f0478e
3jfVtv9mWfW0c5b3Fx440e	Babes Wodumo	58099	45	['afro house', 'gqom', 'kwaito house']	https://i.scdn.co/image/ab67616d0000b2733ebcee92a3dd316b70a3c392
5nLYd9ST4Cnwy6NHaCxbj8	CeeLo Green	411125	68	['atl hip hop']	https://i.scdn.co/image/08cb2b18e53fa9e4314b0e864f9ddf9688c8e6e9
47RPLpnGhBRTjQrRBOev9s	Xavier Naidoo	341673	64	['german pop']	https://i.scdn.co/image/b1c5501cdbd410cabc7cf33695b0ad8fd1297c11
5dYzNzS7pkr9JJSfpXCVAU	Daev Yung	104	28	[]	
1aVH8BgQhW8TT5hgNGwLc7	Karl Wolf	37372	43	['canadian pop', 'pop quebecois']	https://i.scdn.co/image/94f29b1675a82776956dd0a7bbd962cf5d1632f7
4PULA4EFzYTrxYvOVlwpiQ	Sidhu Moose Wala	1473314	69	['desi hip hop', 'desi pop', 'punjabi pop']	https://i.scdn.co/image/7a5fdcf968630a28583dd0613bc4735b6ad6a6b6
22qcssYcY9HKu3mgcXXEGq	Rooz	7223	48	['german hip hop']	https://i.scdn.co/image/09d126376505a843a7eeb1bb1e4052f423b26ac7
0q7KOr99MYmwKxivChxpSd	Ai Otsuka	195412	52	['j-idol', 'j-pop', 'japanese singer-songwriter']	https://i.scdn.co/image/46393e84ea4fcba8be4eb9a1f49eae29ff0f9712
1Xylc3o4UrD53lo9CvFvVg	Zara Larsson	7051441	83	['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']	https://i.scdn.co/image/4335f7f59f44a02afd4a94fed0bee7615414c88b
1vp5pm1DluN0sNXx4tMZzo	Atitude 67	751620	71	['funk carioca', 'pagode', 'pop nacional']	https://i.scdn.co/image/87d5008502527aadbf3b68cb04298f80f725a39d
0qSX3s5pJnAlSsgsCne8Cz	Brett Eldredge	1100455	66	['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']	https://i.scdn.co/image/d102813048d0a555a8e32950392582b9bb8b61ca
6ModsWtBph2rE6zCTVxvZt	Maite Perroni	773801	59	['latin pop', 'latin viral pop', 'mexican pop']	https://i.scdn.co/image/7d765940692c49b434b6e1153fe33a7787a7e6ce
7Hjbimq43OgxaBRpFXic4x	Saba	329613	69	['chicago rap', 'hip hop', 'rap', 'underground hip hop']	https://i.scdn.co/image/f3376cf6c1d3c91b5d5ebab1963e7e6d6d5e001d
3Zif00eSvBUECxu8grzURU	Oskar Flood	290	36	[]	https://i.scdn.co/image/a998dafe050415a949ddffda49b03252360a2b19
2YIxQoGvBukvoC1CbJ7opS	Fynn Kliemann	155572	67	['german indie', 'german pop', 'german rock']	https://i.scdn.co/image/2fbef5ebc5c3c87bc0842ad027e7c328e17a9dab
6PDLwWvgYNMfBRLqC1h5cJ	Buddy	115348	69	['alternative r&b', 'cali rap', 'rap', 'trap soul', 'underground hip hop']	https://i.scdn.co/image/45e1d7ba68d2c1f14ed12d60b5e5ff5e6ba3d667
3fokOZQsXMeMTyvGHofqup	ヒプノシスマイク -D.R.B- (Bad Ass Temple)	16963	43	['j-division']	https://i.scdn.co/image/ab67616d0000b273a218161d873835974d86bb23
4gxF6fznAjW2jjDzjZrOka	Seiji Kameda	409	30	[]	https://i.scdn.co/image/ab67616d0000b27304fc65f97636c39f27fa213f
1wen3SqBTcqL22jnemgJtp	Kopp Johnson	1782	23	[]	https://i.scdn.co/image/2d7239999799579c9243f6ad536d811f57901718
396eHybVCEUr0PcED4yFga	Young Adz	29485	71	[]	https://i.scdn.co/image/ab67616d0000b2739ed07bcf2a82eca41ba5102d
2gtmbs0Uas9TBSMqkA4zjE	Data Luv	46622	55	['german trap']	https://i.scdn.co/image/e08d1d3372c14703648ca9daeee89870c387b067
2fC8dVxeS2bsfIDvFj1M4V	Christian Daniel	53017	57	['latin', 'latin arena pop', 'puerto rican pop']	https://i.scdn.co/image/8526944f1b4a68a65549de3e4533587e97e5dd7e
26XzvosH2cl8Re6KSo9m8Z	ZieZie	50705	64	['uk hip hop']	https://i.scdn.co/image/408041ee14367d99daefd0f6ade6d307f498fac9
57FU7zh1oXdQMT4XhjSsHL	MC Mirella	1090688	60	['baile pop', 'funk carioca']	https://i.scdn.co/image/a9151a68c86c9f328ff64c03f9d2be3314fc90be
6qFbBE8ubS4NxtxVPytxG5	Mc Pikachu	627452	43	['funk carioca']	https://i.scdn.co/image/ab67616d0000b27347713214804987c38f46e1eb
4csQIMQm6vI2A2SCVDuM2z	Hayden James	174242	66	['aussietronica', 'australian pop', 'edm', 'gauze pop', 'house']	https://i.scdn.co/image/580e8d2041c89c19e9c2774734181c06db656a08
2NlKrNMdpYxGjt3Pvw87rC	Europa	1986	69	['uk dance']	https://i.scdn.co/image/4477ba7b8d6a57ac2974c76170152659ee96344a
5fMUXHkw8R8eOP2RNVYEZX	Diplo	2242509	87	['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop', 'tropical house']	https://i.scdn.co/image/a11a265f0dee7c44517beb16de3aeb5e38974e28
6BXiBj4eAZsiynbcmSRHUs	Urias	42434	49	['baile pop', 'funk carioca']	https://i.scdn.co/image/21eb6d31ea94762c63b5e525b379550cde9c5471
2pHk4wAmL7ofTAuvCIUWtv	Roméo Elvis	617408	69	['belgian hip hop', 'french hip hop', 'new french touch']	https://i.scdn.co/image/87b22aed5822224ae73df0424f50b4a3391f0d6d
2FrLTuXGuFDzQsjKidB03W	João Neto & Frederico	2224688	63	['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']	https://i.scdn.co/image/ac1ff4c443e7d43fb01851d4ce2fb43740754fe4
3nD4yj5ojI0Xts9fhWw8ui	MC Rogê	41224	49	['funk carioca']	https://i.scdn.co/image/e39cb447a2405fa96d564d683d3d193cc4325112
028lPW2NdWHdSPCkRkcyhd	Ant Clemons	8866	62	['alternative r&b']	https://i.scdn.co/image/cae056d40288cf1ebb4c4073d27c50ab6be9e2cd
5D56dZmhE9DgT01XixdHiD	Lagum	403430	70	['belo horizonte indie', 'brazilian edm', 'funk carioca', 'nova mpb']	https://i.scdn.co/image/b67946ef8556dff359345b3f22518785b598c966
6ovZjMkK5p5dWzQeLDDIcF	稲村オーケストラ	391	37	[]	
4Z8W4fKeB5YxbusRsdQVPb	Radiohead	5075955	80	['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']	https://i.scdn.co/image/afcd616e1ef2d2786f47b3b4a8a6aeea24a72adc
0bmxU94V20pNJ2Vie9kFYv	Rea Garvey	219661	57	['german pop']	https://i.scdn.co/image/80e9130d231413af5b1ff26f96db72560eebb5c0
2eh8cEKZk4VeruUrGq748D	Rim'K	652805	67	['arabic hip hop', 'francoton', 'french hip hop', 'pop urbaine', 'rap algerien', 'rap francais']	https://i.scdn.co/image/cdcf6c86f579a6d8f61dad8376cc1cd8878eead6
1xHQO9GJIW9OXHxGBISYc5	Marian Hill	418552	65	['electropop']	https://i.scdn.co/image/0282fb73918aef66b36cabfee1f7e3f26aa0f31a
0EeQBlQJFiAfJeVN2vT9s0	Nipsey Hussle	1444296	76	['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']	https://i.scdn.co/image/2a53f9d4a36e958d54797aae6aee9645b547c9fd
7q6ozanpOpFUoe6jPQ0jVK	Kate Winslet	5274	39	[]	https://i.scdn.co/image/28954d71df8bd25858bd588f798205125b96a05b
3rj96ybf29aaJsJRg4Qci2	THE BOOM	52292	42	['japanese city pop', 'okinawan folk', 'okinawan pop', 'ryukyu ongaku']	https://i.scdn.co/image/ab67616d0000b273d0b243436e8b60d8acec4e0e
3R3WEsfL1WC1zLiz3XG9K5	miwa	571730	60	['anime rock', 'j-idol', 'j-pop']	https://i.scdn.co/image/d0647be65c0e58b0c23b259d95a96ea6a204acc6
2qNI3aGlywRzTkRBOy9YzG	Yasutaka Nakata	99680	48	['bitpop', 'j-dance', 'japanese electropop']	https://i.scdn.co/image/41677cb67cc1f24104f2dcda21dbaec0c4e4f865
0Tob4H0FLtEONHU1MjpUEp	Tinie Tempah	696016	69	['dance pop', 'grime', 'pop', 'pop rap', 'post-teen pop', 'tropical house']	https://i.scdn.co/image/e3e3b7d0e4d84678ed68bf502d4e2b08e18b1585
1Ejjxuav6kpsSyb6QIhjHa	Selva	34407	54	['brazilian edm']	https://i.scdn.co/image/70270e71ffe01f100fb350f44e6f26ccc6f155a3
0FBRY66KVaAiddGVefikLB	Weiss (UK)	45407	61	['deep groove house', 'deep house', 'disco house', 'edm', 'house', 'tropical house', 'uk dance', 'uk house', 'vocal house']	https://i.scdn.co/image/0a0193b096a63a0ccdc87e479cab73be244f7eb3
23fqKkggKUBHNkbKtXEls4	Kygo	6285694	88	['edm', 'pop', 'tropical house']	https://i.scdn.co/image/eee84c026e93f6d970fdc82c5010c45219530577
4VmEWwd8y9MCLwexFMdpwt	Method Man	1119850	70	['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']	https://i.scdn.co/image/85fc66422f44f641ba86e39107c290fb9e9ea7b2
2o5jDhtHVPhrJdv3cEQ99Z	Tiësto	4969305	83	['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'trance', 'tropical house']	https://i.scdn.co/image/75b06fb7f4eef88d06067ad277840ccfec3eb1b1
2uGKgNuq7MnKksXiSO6HjB	KVSH	219880	69	['brazilian edm']	https://i.scdn.co/image/5e79a3aa31ed34c951b607e26c0df690c0118fc8
75ctWsRuGXmxMxnFPkuEwA	Fler	444047	70	['german hip hop']	https://i.scdn.co/image/d7091848993de34b56e22753102f89cd0369b2ef
6gK1Uct5FEdaUWRWpU4Cl2	Petit Biscuit	720823	73	['new french touch', 'tropical house']	https://i.scdn.co/image/4bd86f75db1404d31369124b4681eeaa8478b4ea
3gJK5PRn2FUQIT7cbgVryV	Pikeno & Menor	346357	44	['deep funk ostentacao', 'funk carioca', 'funk das antigas', 'funk ostentacao']	https://i.scdn.co/image/ab67616d0000b2736933f755dad980103c608731
5PC7uk8MpcC0x1Pf0U6cJV	Soni	103	35	['albanian pop']	https://i.scdn.co/image/ab67616d0000b27360eaafd0ccb74cbddc814dab
19C24gEiJyfC8b2IhuupfA	SPiCYSOL	46785	50	['j-pop', 'japanese r&b']	https://i.scdn.co/image/b20a9796c544d88043d37560cfeda521804598bb
56YvXhxjnImPI8N5dvtjm7	EK	3018	43	['k-hop']	https://i.scdn.co/image/ab67616d0000b27310c9dfbae50fcd5d08145fad
1rHOtdmGNr5vcYNw5v7QGC	Kenny Beats	51821	72	[]	https://i.scdn.co/image/442ee2e8431f9ea2f227ab50570d381e294714b7
2kCcBybjl3SAtIcwdWpUe3	Lil Peep	3591545	87	['emo rap', 'lgbtq+ hip hop']	https://i.scdn.co/image/78e5cfd1a377b3d820d452c6b9e964f2e29c6430
10XY9PZCJKzUFzZOdtlQLU	LX	79122	68	['deep german hip hop', 'german hip hop', 'hamburg hip hop']	https://i.scdn.co/image/60d0c075d6de8417a0c44d540ac71bea5b3324c8
4Rxn7Im3LGfyRkY2FlHhWi	Nick Jonas	6032370	72	['dance pop', 'pop', 'post-teen pop', 'viral pop']	https://i.scdn.co/image/8e5dd07e94cace984d0c020638d26d30a901a69c
6nfYGe7IIuuP5bMY1jkJP6	Jermaine Dupri	218795	63	['atl hip hop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']	https://i.scdn.co/image/68bbac1825f9ca4e8470c14b5545b792df9aef41
77tT1kLj6mCWtFNqiOmP9H	Daryl Hall & John Oates	1145307	75	['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']	https://i.scdn.co/image/cf1520ee06b1c8f139df15ae21f253af4421f153
6n4SsAp5VjvIBg3s9QCcPX	Masaki Suda	749424	65	['anime rock', 'j-pop', 'japanese punk rock']	https://i.scdn.co/image/83a487e9ca278be012cd437d68a33d80b9c47966
50co4Is1HCEo8bhOyUWKpn	Young Thug	5093439	90	['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']	https://i.scdn.co/image/10ea494021e8341a2b5a8fcc8cd3b9a000cbc878
1v3r802Az10JtIzSPawWzw	Neil deGrasse Tyson	5078	37	[]	
0701LAQrkY5Il5vt06uNnC	Trouble	76452	56	['atl hip hop', 'atl trap', 'rap', 'trap']	https://i.scdn.co/image/68f71524d5e00408c175f51478c79e80fa6be7b1
74ASZWbe4lXaubB36ztrGX	Bob Dylan	4119754	78	['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']	https://i.scdn.co/image/e8b81b4850f3374ecfc5c45eff323d17213dc6e4
6z0JR0pFTeC8mTfrRm4iXo	Evander Griiim	6187	40	['el paso indie']	https://i.scdn.co/image/ab67616d0000b273a19d0c1002d454cc70f39292
7rewR1TVjhisjI6gauUamf	The Crystals	65404	56	['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'motown', 'rock-and-roll', 'soul']	https://i.scdn.co/image/ce8e36caccc0fe528b69eae944e3a200ff46a788
4kYGAK2zu9EAomwj3hXkXy	JP Cooper	509179	76	['dance pop', 'neo mellow', 'pop', 'tropical house', 'uk pop']	https://i.scdn.co/image/f8556709449a7c263357da5d8ea3b8a54b9cf4a1
1uf8uSErmKc3JVtmjVBZ83	Azzy	67157	65	['brazilian hip hop']	https://i.scdn.co/image/8c1224c151ef0cd63188ac80991e57b323996588
4PLW5IBf0PSZuXcIPF6tOo	Maan On The Moon	7577	32	[]	https://i.scdn.co/image/e6329601ea2cd988d74b81ba7600a143f7f893ab
6FB9Zw1TSMrw3LIzIvlNGG	Nathaniel Alford	6	50	[]	
0NiaKn55OzJswiYevvlKfz	Raí Saia Rodada	119239	71	['sertanejo pop']	https://i.scdn.co/image/f92eb90bbd79d5271d25265163434862e286fba5
5hALxswu1Hh9HNjFqsfcO0	Emilie Adams	2717	37	['norwegian pop']	https://i.scdn.co/image/903c7798407d40e6f28d2458c87ac52de47f4213
5UI5BAymnE6i6PQppIIntG	Kanna	75	28	[]	https://i.scdn.co/image/ef2f48057494590bf2b2c1608092226f0880367f
6ytOHdKh4xt4YvF7tz8Zcv	Kalash Criminel	730975	60	['french hip hop']	https://i.scdn.co/image/4de59f460ba0cf0350c7448bb3c0df53c7a8817e
2xU6IU13MYie8RcM54Ovt0	Mugeez	790	49	[]	https://i.scdn.co/image/8d53266e282babf304bd823cd458ac44cdb10ebc
6ns6XAOsw4B0nDUIovAOUO	GZA	274109	61	['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']	https://i.scdn.co/image/99b354cef6f088bc6d5400fffee5095b2a038cfe
3bUA5ltyxKcuYe5G2U0GA4	Querbeat	52100	55	['karneval', 'kolsche karneval']	https://i.scdn.co/image/af63d3b78eae76aaaa9b0b9494fe79fd424cf411
11iQCRz636WFdHj42qxAF6	POCAH	96615	69	['baile pop', 'funk carioca', 'pagode baiano']	https://i.scdn.co/image/c86f570f92abc4e8147cca92ed1dc49963a6b333
3mLdH6xxrscTf2poCN9Kzy	Rio Santana	4069	55	[]	https://i.scdn.co/image/2bc22fe11e0e5671b3f1ca3efd41f2290d69b7f2
2emd6h8cx0U8QUAxDddXPF	Whindersson Nunes	63098	61	[]	https://i.scdn.co/image/32756317657c6b34584e53c0c734860a4a1aced8
6Ha4aES39QiVjR0L2lwuwq	Yo Gotti	2848526	76	['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']	https://i.scdn.co/image/0e1015748e671a4e4568d2a34313d8cdaddabce7
5FEcNzwbLj2pvhgZFojYAp	Rap Box	31160	67	['brazilian hip hop']	https://i.scdn.co/image/fe742c05b9999c2838d128afc714410fb2788753
5CdJjUi9f0cVgo9nFuJrFa	Adventure Club	248163	57	['brostep', 'canadian electronic', 'chillstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filthstep', 'pop edm']	https://i.scdn.co/image/7564bf3d72c31306de85faaaa97daa7958225bba
4LLrhUqUv2Mi1NhHz0pjXd	Le Motel	10284	58	['belgian pop']	https://i.scdn.co/image/6321daa66dd9bab6f2635178c027feda2d884113
7KAGJwWQQui8b0uqwXRkSr	Gestört aber GeiL	366670	66	['german dance', 'german pop', 'partyschlager']	https://i.scdn.co/image/7cba9db1d174afc9328642864fe8a2fd4b1680de
2okNRxoA7uWwwM0QJpyUxe	Gary Washington	55580	45	['deep german hip hop']	https://i.scdn.co/image/8d03f4030f3be2b7c2c47e8b42db71943defad9f
6VhZSXucPwAlDJD1j2Zayk	Nariaki Obukuro	18950	43	['j-rap', 'japanese alternative rock', 'japanese r&b']	https://i.scdn.co/image/c659b98dfdae712cffe3a278674b0b38fe31e62f
3a9qv6NLHnsVxJUtKOMHvD	The Glitch Mob	484194	65	['edm', 'electro house', 'glitch', 'glitch hop']	https://i.scdn.co/image/1d442284a47f15ede1ea0fbc3929cf0c4d3914c5
5r1tUTxVSgvBHnoDuDODPH	IZ*ONE	455006	70	['k-pop', 'k-pop girl group']	https://i.scdn.co/image/370d48e4409ff2e18f8e9b621ffbd7876879755d
4KbmIh6ZR008MKManlHO6n	Freddy Gladieux	2874	49	[]	https://i.scdn.co/image/ab67616d0000b273edcc3ade2572ec8c7304d0ef
2qSEpijpT3YSXgxcXac1ly	Chris Willis	11923	60	[]	https://i.scdn.co/image/f8e8efa3a8187e6c6175a21d93d0fe428a906bef
2ZRQcIgzPCVaT9XKhXZIzh	Gryffin	487818	79	['dance pop', 'edm', 'pop', 'tropical house']	https://i.scdn.co/image/4d581cbbac339906b4de7580064f0cd38ad5cc12
6sYR8JTRUUUzSD9IydLhfG	Guizmo	341136	59	['french hip hop', 'pop urbaine', 'rap francais']	https://i.scdn.co/image/9e02a021978507a8a1e1b1c13fc0598ee2ee4c6e
2Iewf3yzcb82XJctIyAt01	Javada	636	43	[]	https://i.scdn.co/image/6d4466ead37c0fd735c134d1b43e2d2005f63fe4
4W6fwRbqEy1dfEoE6OCyZu	Mathieu Koss	6337	54	['new french touch']	https://i.scdn.co/image/a836f39ed3f0bfb4821163e13cc917925661e208
1BRkfP0amngMbqJ4aV3KKp	Dynho Alves	197593	60	['baile pop', 'funk carioca']	https://i.scdn.co/image/ab67616d0000b2730ba036621543987a0c87bb65
6CO3icJe86W5FK3U73zyyR	HOT-Q	2329	55	['brazilian edm']	https://i.scdn.co/image/5ab0583467a74167c02edb202aaa1ee19b602166
08GQAI4eElDnROBrJRGE0X	Fleetwood Mac	4475818	82	['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']	https://i.scdn.co/image/8976b6b0aacba6f7859b1f0ab7bc0adcd6ea7444
7vXDAI8JwjW531ouMGbfcp	TINI	1202218	76	['latin pop', 'pop argentino']	https://i.scdn.co/image/522ae3bf48a76dac19e0e79184da459f8f774001
40t5KmKTi2ajyJmerMYY4C	Jefferson Moraes	816484	55	['sertanejo', 'sertanejo pop', 'sertanejo universitario']	https://i.scdn.co/image/35486da6528182a5c35c3b20676c96d6a6c6a149
5pKCCKE2ajJHZ9KAiaK11H	Rihanna	37174043	91	['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']	https://i.scdn.co/image/1fc2f537d678d701d7d143a8fd4f0c2f29fbde22
4WL6MC4jDW7w7K9hfc4MVS	Clyde McPhatter	18233	40	['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']	https://i.scdn.co/image/4f7e230b53f5bcf30967f3ffde9f7c8d027469eb
1bZDq4po4dMIpN74Zendm0	Janieck	16712	64	['dutch pop']	https://i.scdn.co/image/ad83cf4163de9aa30e951fea37eef6e00ebad7a7
